id,person_id,task_id,date,hours,allocated_task_id
1447,14,393,2025-09-16,8.0,485
1448,14,393,2025-09-17,8.0,485
1449,14,394,2025-09-14,8.0,486
1450,14,394,2025-09-15,7.0,486
1451,14,394,2025-09-16,2.0,486
1452,21,394,2025-09-14,3.0,487
1453,21,394,2025-09-15,2.0,487
1454,21,394,2025-09-16,6.0,487
1455,21,394,2025-09-17,5.0,487
1456,23,395,2025-09-14,8.0,488
1457,23,395,2025-09-15,6.0,488
1458,23,395,2025-09-16,6.0,488
1459,23,395,2025-09-17,2.0,488
1460,1,395,2025-09-14,8.0,489
1461,1,395,2025-09-15,8.0,489
1462,9,396,2025-09-14,5.0,490
1463,9,396,2025-09-15,8.0,490
1464,19,396,2025-09-14,5.0,491
1465,19,396,2025-09-15,3.0,491
1466,19,396,2025-09-16,4.0,491
1467,25,397,2025-09-21,5.0,492
1468,25,397,2025-09-22,2.0,492
1469,17,397,2025-09-21,8.0,493
1470,17,397,2025-09-22,6.0,493
1471,17,397,2025-09-23,8.0,493
1472,4,398,2025-09-21,4.0,494
1473,4,398,2025-09-22,4.0,494
1474,4,398,2025-09-23,7.0,494
1475,4,398,2025-09-24,3.0,494
1476,22,399,2025-09-21,8.0,495
1477,22,399,2025-09-22,3.0,495
1478,22,399,2025-09-23,7.0,495
1479,24,399,2025-09-21,8.0,496
1480,24,399,2025-09-22,2.0,496
1481,24,399,2025-09-23,4.0,496
1482,3,400,2025-09-21,6.0,497
1483,3,400,2025-09-22,3.0,497
1484,3,401,2025-09-21,5.0,498
1485,3,401,2025-09-22,4.0,498
1486,10,402,2025-09-28,3.0,499
1487,10,402,2025-09-29,3.0,499
1488,10,402,2025-09-30,8.0,499
1489,15,403,2025-09-28,7.0,500
1490,15,403,2025-09-29,6.0,500
1491,15,403,2025-09-30,4.0,500
1492,17,403,2025-09-28,4.0,501
1493,17,403,2025-09-29,5.0,501
1494,25,404,2025-09-28,4.0,502
1495,25,404,2025-09-29,4.0,502
1496,1,404,2025-09-28,2.0,503
1497,1,404,2025-09-29,3.0,503
1498,1,404,2025-09-30,2.0,503
1499,15,405,2025-09-28,2.0,504
1500,15,405,2025-09-29,6.0,504
1501,16,406,2025-09-28,5.0,505
1502,16,406,2025-09-29,2.0,505
1503,16,406,2025-09-30,7.0,505
1504,9,407,2025-10-05,8.0,506
1505,9,407,2025-10-06,6.0,506
1506,9,407,2025-10-07,4.0,506
1507,18,407,2025-10-05,7.0,507
1508,18,407,2025-10-06,7.0,507
1509,18,407,2025-10-07,7.0,507
1510,18,407,2025-10-08,6.0,507
1511,11,408,2025-10-05,4.0,508
1512,11,408,2025-10-06,5.0,508
1513,11,408,2025-10-07,5.0,508
1514,11,408,2025-10-08,3.0,508
1515,8,409,2025-10-05,8.0,509
1516,8,409,2025-10-06,4.0,509
1517,16,409,2025-10-05,5.0,510
1518,16,409,2025-10-06,3.0,510
1519,16,409,2025-10-07,3.0,510
1520,16,409,2025-10-08,5.0,510
1521,8,410,2025-10-05,4.0,511
1522,8,410,2025-10-06,3.0,511
1523,16,410,2025-10-05,8.0,512
1524,16,410,2025-10-06,3.0,512
1525,9,411,2025-10-12,2.0,513
1526,9,411,2025-10-13,6.0,513
1527,9,411,2025-10-14,3.0,513
1528,9,411,2025-10-15,7.0,513
1529,10,412,2025-10-12,8.0,514
1530,10,412,2025-10-13,3.0,514
1531,12,413,2025-10-12,6.0,515
1532,12,413,2025-10-13,2.0,515
1533,12,413,2025-10-14,7.0,515
1534,22,413,2025-10-12,8.0,516
1535,22,413,2025-10-13,2.0,516
1536,22,413,2025-10-14,7.0,516
1537,23,414,2025-10-12,3.0,517
1538,23,414,2025-10-13,5.0,517
1539,3,415,2025-10-19,5.0,518
1540,3,415,2025-10-20,5.0,518
1541,3,415,2025-10-21,3.0,518
1542,9,415,2025-10-19,7.0,519
1543,9,415,2025-10-20,3.0,519
1544,1,416,2025-10-19,8.0,520
1545,1,416,2025-10-20,7.0,520
1546,13,416,2025-10-19,5.0,521
1547,13,416,2025-10-20,3.0,521
1548,13,416,2025-10-21,4.0,521
1549,7,417,2025-10-19,3.0,522
1550,7,417,2025-10-20,3.0,522
1551,7,417,2025-10-21,4.0,522
1552,7,417,2025-10-22,4.0,522
1553,22,418,2025-10-26,2.0,523
1554,22,418,2025-10-27,7.0,523
1555,2,419,2025-10-26,6.0,524
1556,2,419,2025-10-27,2.0,524
1557,2,419,2025-10-28,6.0,524
1558,8,419,2025-10-26,5.0,525
1559,8,419,2025-10-27,8.0,525
1560,8,419,2025-10-28,6.0,525
1561,8,419,2025-10-29,4.0,525
1562,19,420,2025-10-26,6.0,526
1563,19,420,2025-10-27,6.0,526
1564,19,420,2025-10-28,8.0,526
1565,25,420,2025-10-26,6.0,527
1566,25,420,2025-10-27,2.0,527
1567,18,421,2025-11-02,6.0,528
1568,18,421,2025-11-03,4.0,528
1569,18,421,2025-11-04,2.0,528
1570,14,421,2025-11-02,8.0,529
1571,14,421,2025-11-03,7.0,529
1572,7,422,2025-11-02,3.0,530
1573,7,422,2025-11-03,3.0,530
1574,3,423,2025-11-02,3.0,531
1575,3,423,2025-11-03,5.0,531
1576,8,423,2025-11-02,7.0,532
1577,8,423,2025-11-03,3.0,532
1578,8,423,2025-11-04,8.0,532
1579,8,423,2025-11-05,3.0,532
1580,19,424,2025-11-02,6.0,533
1581,19,424,2025-11-03,7.0,533
1582,19,424,2025-11-04,7.0,533
1583,19,425,2025-11-09,8.0,534
1584,19,425,2025-11-10,3.0,534
1585,26,426,2025-11-09,6.0,535
1586,26,426,2025-11-10,4.0,535
1587,26,426,2025-11-11,4.0,535
1588,26,426,2025-11-12,4.0,535
1589,19,426,2025-11-09,2.0,536
1590,19,426,2025-11-10,4.0,536
1591,12,427,2025-11-09,4.0,537
1592,12,427,2025-11-10,3.0,537
1593,12,427,2025-11-11,8.0,537
1594,17,428,2025-11-09,2.0,538
1595,17,428,2025-11-10,5.0,538
1596,17,428,2025-11-11,8.0,538
1597,17,428,2025-11-12,8.0,538
1598,8,428,2025-11-09,3.0,539
1599,8,428,2025-11-10,5.0,539
1600,8,428,2025-11-11,6.0,539
1601,8,428,2025-11-12,7.0,539
1602,19,429,2025-11-09,7.0,540
1603,19,429,2025-11-10,2.0,540
1604,9,429,2025-11-09,8.0,541
1605,9,429,2025-11-10,8.0,541
1606,9,429,2025-11-11,6.0,541
1607,3,430,2025-11-16,4.0,542
1608,3,430,2025-11-17,8.0,542
1609,3,430,2025-11-18,3.0,542
1610,9,431,2025-11-16,6.0,543
1611,9,431,2025-11-17,8.0,543
1612,19,431,2025-11-16,8.0,544
1613,19,431,2025-11-17,4.0,544
1614,19,431,2025-11-18,3.0,544
1615,24,432,2025-11-16,6.0,545
1616,24,432,2025-11-17,3.0,545
1617,24,432,2025-11-18,7.0,545
1618,24,432,2025-11-19,3.0,545
1619,5,432,2025-11-16,4.0,546
1620,5,432,2025-11-17,6.0,546
1621,5,432,2025-11-18,7.0,546
1622,13,433,2025-11-16,8.0,547
1623,13,433,2025-11-17,4.0,547
1624,13,433,2025-11-18,3.0,547
1625,26,433,2025-11-16,7.0,548
1626,26,433,2025-11-17,8.0,548
1627,26,433,2025-11-18,5.0,548
1628,26,433,2025-11-19,3.0,548
1629,11,434,2025-11-16,4.0,549
1630,11,434,2025-11-17,6.0,549
1631,11,434,2025-11-18,4.0,549
1632,16,435,2025-11-23,8.0,550
1633,16,435,2025-11-24,6.0,550
1634,16,435,2025-11-25,7.0,550
1635,16,435,2025-11-26,6.0,550
1636,14,435,2025-11-23,2.0,551
1637,14,435,2025-11-24,3.0,551
1638,19,436,2025-11-23,6.0,552
1639,19,436,2025-11-24,5.0,552
1640,4,436,2025-11-23,8.0,553
1641,4,436,2025-11-24,3.0,553
1642,25,437,2025-11-23,4.0,554
1643,25,437,2025-11-24,3.0,554
1644,25,437,2025-11-25,4.0,554
1645,25,437,2025-11-26,4.0,554
1646,12,437,2025-11-23,3.0,555
1647,12,437,2025-11-24,3.0,555
1648,12,437,2025-11-25,5.0,555
1649,12,437,2025-11-26,2.0,555
1650,6,438,2025-11-23,2.0,556
1651,6,438,2025-11-24,6.0,556
1652,6,438,2025-11-25,2.0,556
1653,6,438,2025-11-26,4.0,556
1654,7,438,2025-11-23,3.0,557
1655,7,438,2025-11-24,2.0,557
1656,7,438,2025-11-25,6.0,557
1657,22,439,2025-11-23,3.0,558
1658,22,439,2025-11-24,6.0,558
1659,22,439,2025-11-25,7.0,558
1660,16,440,2025-11-30,8.0,559
1661,16,440,2025-12-01,4.0,559
1662,16,440,2025-12-02,4.0,559
1663,5,441,2025-11-30,4.0,560
1664,5,441,2025-12-01,6.0,560
1665,5,441,2025-12-02,5.0,560
1666,5,441,2025-12-03,5.0,560
1667,16,442,2025-11-30,4.0,561
1668,16,442,2025-12-01,3.0,561
1669,5,443,2025-11-30,7.0,562
1670,5,443,2025-12-01,6.0,562
1671,5,443,2025-12-02,7.0,562
1672,5,444,2025-11-30,8.0,563
1673,5,444,2025-12-01,2.0,563
1674,26,445,2025-12-07,8.0,564
1675,26,445,2025-12-08,5.0,564
1676,26,445,2025-12-09,7.0,564
1677,26,445,2025-12-10,2.0,564
1678,4,446,2025-12-07,4.0,565
1679,4,446,2025-12-08,7.0,565
1680,4,446,2025-12-09,7.0,565
1681,4,446,2025-12-10,2.0,565
1682,5,447,2025-12-07,4.0,566
1683,5,447,2025-12-08,4.0,566
1684,19,447,2025-12-07,8.0,567
1685,19,447,2025-12-08,8.0,567
1686,19,447,2025-12-09,2.0,567
1687,12,448,2025-12-14,2.0,568
1688,12,448,2025-12-15,6.0,568
1689,12,448,2025-12-16,2.0,568
1690,19,449,2025-12-14,5.0,569
1691,19,449,2025-12-15,8.0,569
1692,26,450,2025-12-14,8.0,570
1693,26,450,2025-12-15,8.0,570
1694,26,450,2025-12-16,4.0,570
1695,25,451,2025-12-21,3.0,571
1696,25,451,2025-12-22,4.0,571
1697,25,451,2025-12-23,2.0,571
1698,25,451,2025-12-24,3.0,571
1699,13,452,2025-12-21,7.0,572
1700,13,452,2025-12-22,7.0,572
1701,9,452,2025-12-21,2.0,573
1702,9,452,2025-12-22,3.0,573
1703,9,452,2025-12-23,2.0,573
1704,9,452,2025-12-24,5.0,573
1705,15,453,2025-12-21,3.0,574
1706,15,453,2025-12-22,5.0,574
1707,15,453,2025-12-23,7.0,574
1708,13,454,2025-12-21,8.0,575
1709,13,454,2025-12-22,6.0,575
1710,13,454,2025-12-23,5.0,575
1711,13,454,2025-12-24,6.0,575
1712,1,455,2025-12-28,7.0,576
1713,1,455,2025-12-29,3.0,576
1714,1,455,2025-12-30,8.0,576
1715,1,455,2025-12-31,2.0,576
1716,11,455,2025-12-28,2.0,577
1717,11,455,2025-12-29,3.0,577
1718,11,455,2025-12-30,6.0,577
1719,11,455,2025-12-31,6.0,577
1720,23,456,2025-12-28,3.0,578
1721,23,456,2025-12-29,6.0,578
1722,15,456,2025-12-28,7.0,579
1723,15,456,2025-12-29,6.0,579
1724,15,456,2025-12-30,2.0,579
1725,15,456,2025-12-31,3.0,579
1726,3,457,2025-12-28,7.0,580
1727,3,457,2025-12-29,6.0,580
1728,3,457,2025-12-30,7.0,580
1729,17,458,2026-01-04,6.0,581
1730,17,458,2026-01-05,3.0,581
1731,17,458,2026-01-06,8.0,581
1732,1,459,2026-01-04,5.0,582
1733,1,459,2026-01-05,6.0,582
1734,1,459,2026-01-06,3.0,582
1735,1,459,2026-01-07,4.0,582
1736,24,459,2026-01-04,2.0,583
1737,24,459,2026-01-05,2.0,583
1738,24,459,2026-01-06,5.0,583
1739,24,459,2026-01-07,2.0,583
1740,25,460,2026-01-04,5.0,584
1741,25,460,2026-01-05,8.0,584
1742,14,460,2026-01-04,5.0,585
1743,14,460,2026-01-05,5.0,585
1744,14,460,2026-01-06,4.0,585
1745,23,461,2026-01-04,3.0,586
1746,23,461,2026-01-05,8.0,586
1747,4,461,2026-01-04,4.0,587
1748,4,461,2026-01-05,3.0,587
1749,4,461,2026-01-06,8.0,587
1750,4,461,2026-01-07,6.0,587
1751,24,462,2026-01-04,7.0,588
1752,24,462,2026-01-05,7.0,588
1753,24,462,2026-01-06,5.0,588
1754,24,462,2026-01-07,5.0,588
1755,8,462,2026-01-04,6.0,589
1756,8,462,2026-01-05,5.0,589
1757,13,463,2026-01-11,8.0,590
1758,13,463,2026-01-12,6.0,590
1759,13,463,2026-01-13,5.0,590
1760,7,463,2026-01-11,8.0,591
1761,7,463,2026-01-12,6.0,591
1762,7,463,2026-01-13,7.0,591
1763,8,464,2026-01-11,6.0,592
1764,8,464,2026-01-12,8.0,592
1765,8,464,2026-01-13,4.0,592
1766,8,464,2026-01-14,5.0,592
1767,16,464,2026-01-11,4.0,593
1768,16,464,2026-01-12,7.0,593
1769,16,464,2026-01-13,2.0,593
1770,5,465,2026-01-11,6.0,594
1771,5,465,2026-01-12,4.0,594
1772,5,465,2026-01-13,8.0,594
1773,1,465,2026-01-11,4.0,595
1774,1,465,2026-01-12,4.0,595
1775,1,465,2026-01-13,7.0,595
1776,20,466,2026-01-11,8.0,596
1777,20,466,2026-01-12,2.0,596
1778,20,466,2026-01-13,7.0,596
1779,20,466,2026-01-14,3.0,596
1780,8,466,2026-01-11,6.0,597
1781,8,466,2026-01-12,7.0,597
1782,8,466,2026-01-13,6.0,597
1783,8,466,2026-01-14,8.0,597
1784,24,467,2026-01-11,6.0,598
1785,24,467,2026-01-12,5.0,598
1786,24,467,2026-01-13,6.0,598
1787,24,467,2026-01-14,5.0,598
1788,8,467,2026-01-11,3.0,599
1789,8,467,2026-01-12,7.0,599
1790,8,467,2026-01-13,7.0,599
1791,5,468,2026-01-18,8.0,600
1792,5,468,2026-01-19,8.0,600
1793,5,468,2026-01-20,3.0,600
1794,9,469,2026-01-18,6.0,601
1795,9,469,2026-01-19,4.0,601
1796,16,469,2026-01-18,2.0,602
1797,16,469,2026-01-19,5.0,602
1798,12,470,2026-01-18,4.0,603
1799,12,470,2026-01-19,2.0,603
1800,4,471,2026-01-18,3.0,604
1801,4,471,2026-01-19,3.0,604
1802,13,471,2026-01-18,6.0,605
1803,13,471,2026-01-19,2.0,605
1804,13,471,2026-01-20,3.0,605
1805,13,471,2026-01-21,5.0,605
1806,4,472,2026-01-25,6.0,606
1807,4,472,2026-01-26,7.0,606
1808,4,472,2026-01-27,8.0,606
1809,2,472,2026-01-25,6.0,607
1810,2,472,2026-01-26,5.0,607
1811,2,472,2026-01-27,5.0,607
1812,26,473,2026-01-25,7.0,608
1813,26,473,2026-01-26,2.0,608
1814,26,473,2026-01-27,6.0,608
1815,3,474,2026-01-25,8.0,609
1816,3,474,2026-01-26,4.0,609
1817,11,475,2026-01-25,6.0,610
1818,11,475,2026-01-26,2.0,610
1819,11,475,2026-01-27,7.0,610
1820,11,475,2026-01-28,6.0,610
1821,12,476,2026-02-01,5.0,611
1822,12,476,2026-02-02,3.0,611
1823,12,476,2026-02-03,6.0,611
1824,12,476,2026-02-04,8.0,611
1825,4,476,2026-02-01,5.0,612
1826,4,476,2026-02-02,5.0,612
1827,4,476,2026-02-03,2.0,612
1828,24,477,2026-02-01,3.0,613
1829,24,477,2026-02-02,2.0,613
1830,24,477,2026-02-03,6.0,613
1831,17,478,2026-02-01,8.0,614
1832,17,478,2026-02-02,8.0,614
1833,17,478,2026-02-03,4.0,614
1834,17,478,2026-02-04,7.0,614
1835,16,478,2026-02-01,3.0,615
1836,16,478,2026-02-02,4.0,615
1837,10,479,2026-02-08,3.0,616
1838,10,479,2026-02-09,8.0,616
1839,10,479,2026-02-10,2.0,616
1840,10,479,2026-02-11,6.0,616
1841,18,480,2026-02-08,6.0,617
1842,18,480,2026-02-09,7.0,617
1843,18,480,2026-02-10,8.0,617
1844,18,480,2026-02-11,8.0,617
1845,23,481,2026-02-08,2.0,618
1846,23,481,2026-02-09,6.0,618
1847,14,481,2026-02-08,7.0,619
1848,14,481,2026-02-09,8.0,619
1849,14,481,2026-02-10,8.0,619
1850,14,481,2026-02-11,4.0,619
1851,11,482,2026-02-15,3.0,620
1852,11,482,2026-02-16,3.0,620
1853,6,483,2026-02-15,5.0,621
1854,6,483,2026-02-16,7.0,621
1855,6,483,2026-02-17,2.0,621
1856,7,484,2026-02-15,4.0,622
1857,7,484,2026-02-16,5.0,622
1858,7,484,2026-02-17,4.0,622
1859,7,484,2026-02-18,2.0,622
